Source_IP,Destination_IP,Protocol,Packet_Size,Flow_Duration,Bytes_Per_Second,Login_Attempts,API_Requests,Unauthorized_Access,Malware_Attack,DDoS_Attack,Abnormal_Data_Transfer_MB,Encrypted_Traffic_Ratio,Failed_Auth_Attempts,TCP_Flags,Suspicious_IP_Flag,Port_Scan_Activity,Suspicious_DNS_Request,Anomalous_Behavior_Score,Object_Type
192.168.1.2,10.0.0.78,TCP,1469,2322,11876.87,28,71,0,0,0,8117,0.24,12,ACK,0,0,0,0.75,Normal
192.168.1.73,10.0.0.231,ICMP,930,7692,17795.53,12,58,0,0,0,89,0.81,18,ACK,0,0,0,0.65,Normal
192.168.1.184,10.0.0.41,ICMP,334,13289,14131.48,38,197,0,0,0,6717,0.85,8,URG,0,0,0,0.97,Normal
192.168.1.145,10.0.0.92,TCP,500,5652,6301.0,24,156,0,0,0,7483,0.26,23,RST,0,0,0,0.74,Normal
192.168.1.188,10.0.0.223,UDP,921,9594,17064.67,33,37,0,0,0,9326,0.4,4,ACK,0,0,0,0.64,Normal
192.168.1.110,10.0.0.209,UDP,408,18418,13399.17,18,165,0,0,0,574,0.97,21,SYN,0,0,0,0.22,Normal
192.168.1.164,10.0.0.163,UDP,212,12379,13772.06,3,123,1,0,0,4520,0.61,8,URG,0,0,1,0.52,Unauthorized Access
192.168.1.61,10.0.0.168,TCP,691,1670,19147.63,23,135,0,0,0,2536,0.42,0,PSH,0,0,0,0.3,Normal
192.168.1.17,10.0.0.22,UDP,1479,239,19007.79,32,174,0,0,0,5478,0.67,9,ACK,0,0,0,0.03,Normal
192.168.1.49,10.0.0.237,TCP,250,17972,7719.6,42,90,0,0,0,4974,0.39,15,SYN,0,0,0,0.01,Normal
192.168.1.76,10.0.0.176,TCP,83,290,12720.34,1,186,0,0,0,7051,0.99,24,ACK,0,1,0,0.23,Normal
192.168.1.188,10.0.0.53,ICMP,1425,18909,4048.39,1,83,0,0,0,487,0.03,11,FIN,0,0,0,0.27,Normal
192.168.1.148,10.0.0.93,ICMP,436,2465,8244.13,13,74,0,0,0,5321,0.14,3,ACK,0,0,0,0.52,Normal
192.168.1.178,10.0.0.10,UDP,1042,16383,5475.53,49,184,0,0,0,7537,0.77,23,FIN,0,0,0,0.76,Normal
192.168.1.131,10.0.0.146,TCP,130,14024,7353.63,10,106,0,0,0,8684,0.81,24,SYN,0,0,0,0.29,Normal
192.168.1.43,10.0.0.227,UDP,1149,15320,13511.37,33,110,0,0,0,2569,0.53,3,SYN,1,0,0,0.18,Normal
192.168.1.57,10.0.0.236,UDP,849,17162,4212.8,37,95,0,0,0,6183,0.29,9,RST,0,0,0,0.34,Normal
192.168.1.50,10.0.0.208,ICMP,685,19480,3614.78,27,110,0,0,0,2108,0.71,18,PSH,0,0,0,0.96,Normal
192.168.1.196,10.0.0.242,UDP,148,16939,7592.97,38,6,0,0,0,3894,0.18,10,RST,1,0,0,0.31,Normal
192.168.1.209,10.0.0.49,UDP,1493,11453,1971.78,21,88,0,1,0,9093,0.24,20,SYN,0,0,0,0.05,Malware Attack
192.168.1.178,10.0.0.71,ICMP,1482,13323,16279.74,41,30,0,0,0,624,0.79,18,URG,0,0,0,0.67,Normal
192.168.1.37,10.0.0.158,UDP,239,6061,19170.39,32,9,0,0,0,2978,0.7,12,URG,0,0,0,0.73,Normal
192.168.1.46,10.0.0.19,UDP,422,4256,16028.72,37,65,0,0,0,9429,0.54,20,RST,0,0,0,0.95,Normal
192.168.1.170,10.0.0.55,TCP,894,15479,10632.85,30,50,0,0,0,6932,0.17,12,FIN,0,0,0,0.32,Normal
192.168.1.15,10.0.0.188,UDP,354,13064,13485.99,13,143,1,0,0,8561,0.84,6,ACK,0,0,1,0.14,Unauthorized Access
192.168.1.161,10.0.0.215,ICMP,193,23,16113.51,37,58,0,0,0,1428,0.07,22,RST,0,0,0,0.28,Normal
192.168.1.80,10.0.0.200,ICMP,542,9603,1373.89,8,134,0,0,0,9383,0.66,17,FIN,0,0,0,0.22,Normal
192.168.1.139,10.0.0.209,TCP,711,18648,8368.3,23,71,0,0,0,1661,0.75,7,SYN,0,0,0,0.1,Normal
192.168.1.247,10.0.0.21,ICMP,595,15616,2884.17,28,46,0,0,0,5422,0.29,8,SYN,0,0,0,0.27,Normal
192.168.1.148,10.0.0.26,ICMP,327,10984,1823.95,4,91,1,0,0,2110,0.77,7,URG,0,0,0,0.09,Unauthorized Access
192.168.1.230,10.0.0.249,ICMP,1022,13077,15181.87,41,138,1,0,1,5354,0.03,9,URG,0,0,0,0.83,Unauthorized Access
192.168.1.24,10.0.0.28,UDP,566,5516,17162.84,38,96,0,0,0,2446,0.93,0,URG,0,0,0,0.25,Normal
192.168.1.125,10.0.0.251,TCP,1247,1108,1685.08,26,172,0,0,0,7862,0.38,8,ACK,0,1,0,0.02,Normal
192.168.1.192,10.0.0.167,TCP,972,8126,3584.25,7,37,0,0,0,8891,0.84,5,SYN,0,0,0,0.02,Normal
192.168.1.118,10.0.0.161,TCP,1168,13364,4424.21,28,54,0,0,1,401,0.32,8,FIN,0,0,0,0.68,DDoS Attack
192.168.1.80,10.0.0.40,TCP,538,19598,17140.49,11,102,0,0,0,934,0.71,20,FIN,0,0,0,0.61,Normal
192.168.1.94,10.0.0.211,ICMP,951,8632,18272.24,7,39,0,0,0,4820,0.57,19,FIN,0,0,0,0.54,Normal
192.168.1.226,10.0.0.29,UDP,81,804,15301.85,41,60,0,0,0,2102,0.45,14,ACK,1,0,0,0.23,Normal
192.168.1.65,10.0.0.20,ICMP,1156,11709,15929.57,40,41,0,0,0,8619,0.99,10,ACK,0,0,0,0.82,Normal
192.168.1.88,10.0.0.20,ICMP,971,8409,6860.36,20,48,1,0,0,2946,0.8,20,SYN,0,0,0,0.8,Unauthorized Access
192.168.1.88,10.0.0.74,ICMP,193,15084,8172.21,47,78,0,0,0,3491,0.13,15,RST,0,0,0,0.66,Normal
192.168.1.201,10.0.0.254,ICMP,1001,2521,5616.98,46,2,0,0,0,9730,0.98,19,URG,1,0,0,0.32,Normal
192.168.1.214,10.0.0.140,TCP,878,589,19168.02,8,152,0,0,0,365,0.47,6,PSH,0,0,0,0.74,Normal
192.168.1.204,10.0.0.120,TCP,1397,7145,14555.85,13,10,0,0,0,9780,0.64,10,ACK,0,0,0,0.13,Normal
192.168.1.145,10.0.0.97,UDP,78,2840,6833.5,0,170,0,0,0,5174,0.12,1,ACK,0,0,0,0.21,Normal
192.168.1.126,10.0.0.120,ICMP,1273,6179,2722.15,30,134,0,0,0,5174,0.99,10,URG,0,0,0,0.13,Normal
192.168.1.89,10.0.0.25,TCP,1070,11190,3904.25,15,131,1,0,0,5777,0.48,11,ACK,0,0,0,0.05,Unauthorized Access
192.168.1.220,10.0.0.153,UDP,770,12307,4089.63,38,190,0,0,0,1429,0.46,17,ACK,0,0,0,0.99,Normal
192.168.1.61,10.0.0.245,ICMP,766,9835,12300.07,26,162,0,0,0,1769,0.3,7,ACK,0,0,0,0.83,Normal
192.168.1.15,10.0.0.4,ICMP,809,9722,18060.1,10,74,0,0,0,9864,0.39,10,ACK,0,0,0,0.37,Normal
192.168.1.94,10.0.0.4,TCP,495,19875,17374.87,1,166,0,0,0,7686,0.76,21,ACK,0,0,0,0.7,Normal
192.168.1.51,10.0.0.137,ICMP,1153,15505,1403.65,30,182,0,0,0,8722,0.09,7,URG,0,0,0,0.54,Normal
192.168.1.27,10.0.0.143,ICMP,1168,15193,14184.04,49,85,0,0,1,6201,0.28,13,ACK,0,0,0,0.22,DDoS Attack
192.168.1.214,10.0.0.248,TCP,99,14889,3362.05,23,25,0,0,0,2984,0.34,21,SYN,0,0,0,0.59,Normal
192.168.1.74,10.0.0.26,UDP,810,105,6214.07,38,194,0,0,0,100,0.25,17,PSH,0,0,0,0.63,Normal
192.168.1.61,10.0.0.79,UDP,80,12086,10880.7,2,36,0,0,0,6267,0.21,0,URG,0,0,0,0.46,Normal
192.168.1.186,10.0.0.90,TCP,577,3520,16819.95,47,65,0,0,0,1947,1.0,21,ACK,0,0,0,0.78,Normal
192.168.1.31,10.0.0.220,TCP,96,5817,4742.54,3,172,0,0,0,7095,0.82,24,ACK,1,0,0,0.17,Normal
192.168.1.219,10.0.0.71,UDP,412,624,17477.87,29,164,0,0,0,8985,0.22,1,RST,0,0,0,0.75,Normal
192.168.1.12,10.0.0.160,UDP,1467,13139,14697.47,2,172,0,0,1,8135,0.9,22,FIN,0,0,0,0.01,DDoS Attack
192.168.1.46,10.0.0.76,TCP,571,7214,13488.52,3,88,0,0,0,6885,0.39,22,SYN,0,0,0,0.52,Normal
192.168.1.159,10.0.0.99,TCP,709,7387,2666.77,12,35,0,0,0,9807,0.08,2,FIN,0,0,0,0.7,Normal
192.168.1.32,10.0.0.180,TCP,1002,7033,9489.78,13,188,0,0,0,3248,0.6,0,FIN,0,0,0,0.75,Normal
192.168.1.160,10.0.0.127,ICMP,919,11688,5509.83,9,86,0,1,0,417,0.53,22,URG,0,0,0,0.02,Malware Attack
192.168.1.233,10.0.0.32,TCP,1354,14316,11766.98,13,110,1,0,0,9646,0.46,3,RST,0,0,0,0.91,Unauthorized Access
192.168.1.251,10.0.0.9,ICMP,580,7944,13475.25,16,175,0,0,0,4614,0.18,0,RST,0,0,0,0.32,Normal
192.168.1.237,10.0.0.78,UDP,861,8014,1316.69,21,144,0,0,0,3734,0.76,2,FIN,0,0,0,0.11,Normal
192.168.1.227,10.0.0.13,UDP,548,10347,12887.3,45,127,0,0,0,9282,0.52,11,ACK,0,0,0,0.94,Normal
192.168.1.181,10.0.0.184,TCP,1434,9261,9967.32,36,164,0,0,0,3074,0.82,17,SYN,0,0,0,0.02,Normal
192.168.1.61,10.0.0.124,TCP,727,11219,16775.45,20,187,0,0,0,2541,0.19,16,ACK,0,0,0,0.59,Normal
192.168.1.46,10.0.0.172,UDP,506,9974,15867.34,24,189,0,0,0,4916,0.98,1,FIN,0,0,0,0.36,Normal
192.168.1.85,10.0.0.225,UDP,441,5644,8265.31,2,69,0,0,0,480,0.67,23,ACK,0,0,0,0.53,Normal
192.168.1.202,10.0.0.96,UDP,1077,10196,19524.33,18,174,0,0,0,6102,0.49,18,PSH,0,0,0,0.93,Normal
192.168.1.80,10.0.0.83,UDP,1026,15731,11742.3,31,91,0,0,0,8771,0.76,1,RST,0,0,0,0.23,Normal
192.168.1.135,10.0.0.158,TCP,636,7058,19273.27,14,142,0,0,0,40,0.6,19,SYN,0,0,0,0.67,Normal
192.168.1.4,10.0.0.144,ICMP,421,5667,14388.09,40,101,0,0,1,6838,0.42,0,PSH,0,0,0,0.26,DDoS Attack
192.168.1.219,10.0.0.140,UDP,601,8723,8156.94,23,20,0,0,0,6586,0.78,21,ACK,0,0,0,0.03,Normal
192.168.1.52,10.0.0.202,UDP,684,932,4683.23,8,28,0,0,0,7540,0.34,23,SYN,0,1,0,0.57,Normal
192.168.1.247,10.0.0.194,ICMP,1297,9406,9313.52,9,115,0,0,1,5825,0.03,1,URG,0,0,0,0.24,DDoS Attack
192.168.1.217,10.0.0.18,TCP,869,6495,18721.6,47,128,0,0,1,6399,0.79,11,FIN,0,0,0,0.25,DDoS Attack
192.168.1.159,10.0.0.141,ICMP,1129,7834,2613.23,31,6,0,0,0,4902,0.3,5,RST,0,0,0,0.66,Normal
192.168.1.203,10.0.0.93,TCP,879,11322,9211.74,39,22,0,0,0,7549,0.61,9,ACK,0,0,0,0.27,Normal
192.168.1.112,10.0.0.24,TCP,76,9698,6944.15,6,87,0,0,0,5993,0.89,19,FIN,0,0,0,0.11,Normal
192.168.1.212,10.0.0.102,TCP,887,6709,17346.8,45,136,1,0,0,2974,0.26,23,ACK,0,0,0,0.01,Unauthorized Access
192.168.1.36,10.0.0.140,TCP,552,5365,16083.12,49,129,0,0,1,3084,0.89,15,URG,0,0,0,0.61,DDoS Attack
192.168.1.182,10.0.0.60,TCP,1274,12193,11047.24,26,71,0,0,0,246,0.18,1,RST,0,0,0,0.53,Normal
192.168.1.54,10.0.0.60,UDP,1150,1474,8307.21,14,120,0,0,0,410,0.25,16,SYN,0,0,0,0.2,Normal
192.168.1.119,10.0.0.221,TCP,1423,14593,13686.76,43,189,0,0,0,874,0.56,0,FIN,0,0,0,0.8,Normal
192.168.1.127,10.0.0.214,UDP,618,2044,19062.12,20,125,0,0,0,1315,0.53,18,PSH,0,0,1,0.35,Normal
192.168.1.17,10.0.0.100,TCP,808,3600,2032.22,9,61,0,0,0,4123,0.88,9,SYN,0,0,0,0.18,Normal
192.168.1.237,10.0.0.1,UDP,138,8690,17977.56,22,76,0,0,0,6434,0.24,6,URG,0,0,0,0.97,Normal
192.168.1.75,10.0.0.43,ICMP,828,7377,5891.67,4,167,0,0,0,8913,0.96,4,SYN,0,0,0,0.33,Normal
192.168.1.158,10.0.0.55,ICMP,888,1436,94.29,48,81,0,0,0,2164,0.58,21,PSH,0,0,0,0.63,Normal
192.168.1.227,10.0.0.168,UDP,1236,15614,14822.63,5,50,0,0,0,4865,0.63,11,SYN,0,0,0,0.61,Normal
192.168.1.105,10.0.0.192,TCP,270,1609,15770.62,21,80,0,0,0,7279,0.01,18,SYN,0,0,0,0.77,Normal
192.168.1.230,10.0.0.34,UDP,756,18228,6102.13,27,196,1,0,0,3677,1.0,3,FIN,0,0,0,0.66,Unauthorized Access
192.168.1.150,10.0.0.34,UDP,1328,15157,15571.16,18,9,0,0,0,2779,0.35,11,ACK,0,0,0,0.0,Normal
192.168.1.117,10.0.0.176,TCP,739,12962,15962.39,48,9,0,0,0,8612,0.48,21,ACK,0,0,0,0.37,Normal
192.168.1.43,10.0.0.161,ICMP,638,9242,13509.33,13,76,0,0,0,5856,0.04,19,RST,0,0,0,0.62,Normal
192.168.1.112,10.0.0.196,UDP,957,16432,782.42,47,162,0,0,0,6598,0.47,7,PSH,0,0,0,0.92,Normal
192.168.1.115,10.0.0.230,ICMP,1322,19308,13351.7,6,151,0,0,0,2031,0.09,8,URG,0,0,0,0.41,Normal
192.168.1.27,10.0.0.158,ICMP,188,6448,18648.79,14,9,0,0,0,3930,0.97,19,PSH,0,0,0,0.45,Normal
192.168.1.37,10.0.0.245,ICMP,320,16580,12410.1,31,116,0,0,0,1736,0.84,17,URG,0,0,0,0.97,Normal
192.168.1.46,10.0.0.244,UDP,1179,19225,7344.8,21,178,1,0,0,629,0.72,18,SYN,0,0,0,0.83,Unauthorized Access
192.168.1.113,10.0.0.110,UDP,800,10611,11274.0,45,58,0,0,0,8941,0.54,22,URG,0,0,0,0.73,Normal
192.168.1.35,10.0.0.84,TCP,1294,4567,19862.99,20,121,0,0,0,390,0.79,12,ACK,1,0,0,0.93,Normal
192.168.1.132,10.0.0.90,TCP,351,678,9456.92,18,43,1,0,1,3757,0.17,18,RST,0,0,0,0.61,Unauthorized Access
192.168.1.80,10.0.0.79,UDP,1302,5360,16832.6,12,130,0,0,0,1284,0.12,13,URG,0,0,0,0.84,Normal
192.168.1.80,10.0.0.71,TCP,701,19147,2779.3,21,194,0,0,0,4438,0.02,24,URG,0,0,0,0.36,Normal
192.168.1.213,10.0.0.71,ICMP,830,5379,1139.05,9,29,0,0,0,3399,0.5,22,RST,0,0,1,0.14,Normal
192.168.1.154,10.0.0.114,ICMP,575,4883,7809.06,45,173,0,0,0,954,0.69,20,FIN,0,0,0,0.66,Normal
192.168.1.121,10.0.0.29,UDP,636,19940,2764.07,45,185,0,1,0,1701,0.32,2,URG,0,0,0,0.48,Malware Attack
192.168.1.228,10.0.0.151,ICMP,431,4758,6617.25,43,150,0,0,0,8610,0.02,12,PSH,0,0,1,0.79,Normal
192.168.1.147,10.0.0.162,UDP,1488,191,14311.4,23,171,0,0,0,1111,0.07,5,URG,0,0,0,0.72,Normal
192.168.1.122,10.0.0.212,UDP,1288,6155,8915.3,7,59,0,0,1,8930,0.16,8,RST,0,0,0,0.86,DDoS Attack
192.168.1.81,10.0.0.143,UDP,348,19635,6431.07,7,111,1,0,1,8395,0.45,9,SYN,0,0,0,0.98,Unauthorized Access
192.168.1.173,10.0.0.97,ICMP,126,13591,17831.16,48,134,0,0,0,9924,0.43,18,RST,0,0,0,0.61,Normal
192.168.1.154,10.0.0.53,UDP,709,19317,198.48,48,185,0,0,0,7031,0.14,9,ACK,0,1,0,0.91,Normal
192.168.1.150,10.0.0.145,UDP,814,10298,16282.43,38,156,0,0,0,3965,0.81,0,URG,0,0,0,0.43,Normal
192.168.1.119,10.0.0.64,TCP,827,17839,12429.16,49,129,0,0,0,6508,0.65,19,FIN,0,0,0,0.54,Normal
192.168.1.58,10.0.0.212,ICMP,424,16299,938.65,18,151,0,0,0,8743,0.46,2,FIN,1,0,0,0.45,Normal
192.168.1.63,10.0.0.61,UDP,1274,1318,692.74,41,136,0,0,1,5923,0.73,24,SYN,0,1,0,0.21,DDoS Attack
192.168.1.248,10.0.0.185,TCP,434,14200,3446.29,17,189,0,0,0,6776,0.97,6,RST,0,0,0,0.88,Normal
192.168.1.156,10.0.0.205,UDP,1108,8581,19548.34,32,72,0,0,0,1756,0.06,14,FIN,0,0,0,0.82,Normal
192.168.1.193,10.0.0.108,ICMP,1004,18249,1723.32,47,1,0,0,0,1251,0.99,19,FIN,0,0,0,0.22,Normal
192.168.1.172,10.0.0.216,TCP,1004,13081,14779.73,36,11,0,0,0,7823,0.98,3,FIN,0,0,0,0.99,Normal
192.168.1.100,10.0.0.246,TCP,918,8757,8037.83,28,8,0,0,0,8047,0.14,16,PSH,1,0,0,0.76,Normal
192.168.1.171,10.0.0.239,UDP,866,9424,4740.55,31,51,0,0,0,730,0.9,13,URG,0,0,0,0.0,Normal
192.168.1.165,10.0.0.248,UDP,1395,16502,11504.34,7,31,1,0,0,2789,0.73,24,FIN,0,0,0,0.07,Unauthorized Access
192.168.1.66,10.0.0.37,ICMP,109,6044,7370.07,31,110,0,0,0,889,0.21,14,SYN,0,0,0,0.61,Normal
192.168.1.145,10.0.0.135,ICMP,257,13419,6210.54,11,164,1,0,0,6497,0.81,6,FIN,0,1,0,0.59,Unauthorized Access
192.168.1.168,10.0.0.8,UDP,1144,11402,4800.05,21,91,0,1,0,8690,0.14,0,SYN,0,0,0,0.6,Malware Attack
192.168.1.166,10.0.0.215,TCP,396,5730,9161.77,19,29,0,0,1,9950,0.15,16,PSH,0,0,0,0.44,DDoS Attack
192.168.1.85,10.0.0.78,ICMP,810,12264,3400.4,44,128,0,0,0,5305,0.16,6,ACK,0,0,0,0.26,Normal
192.168.1.189,10.0.0.68,ICMP,929,3937,17040.43,25,82,0,1,0,1943,0.7,0,ACK,0,0,1,0.7,Malware Attack
192.168.1.137,10.0.0.21,TCP,1103,2507,11838.94,16,164,1,1,0,54,0.02,7,ACK,0,0,0,0.83,Unauthorized Access
192.168.1.205,10.0.0.189,UDP,708,2986,1267.0,41,38,0,0,0,5864,0.51,13,ACK,0,0,0,0.22,Normal
192.168.1.203,10.0.0.238,ICMP,807,750,9146.3,33,78,0,0,0,1912,0.43,1,PSH,0,0,0,0.23,Normal
192.168.1.189,10.0.0.202,TCP,213,16864,12595.51,30,13,0,0,0,8097,0.17,8,ACK,1,0,0,0.72,Normal
192.168.1.208,10.0.0.214,ICMP,1069,18059,17233.59,17,168,0,0,0,7606,0.08,2,RST,0,0,0,0.56,Normal
192.168.1.144,10.0.0.94,TCP,865,11917,479.36,2,52,0,0,1,5952,0.35,6,SYN,0,0,0,0.52,DDoS Attack
192.168.1.123,10.0.0.222,ICMP,945,12082,9130.95,17,24,0,0,0,3413,0.33,16,RST,0,0,0,0.14,Normal
192.168.1.2,10.0.0.252,UDP,889,18656,14119.76,19,189,0,0,0,6501,0.97,24,PSH,0,0,0,0.62,Normal
192.168.1.106,10.0.0.208,TCP,1300,13633,3930.6,20,78,0,0,0,9379,0.2,9,RST,0,0,0,0.15,Normal
192.168.1.108,10.0.0.75,ICMP,454,13525,4434.7,34,72,0,0,0,7966,0.49,15,FIN,0,0,0,0.83,Normal
192.168.1.72,10.0.0.214,ICMP,344,969,9798.58,41,140,0,0,0,2764,0.49,12,SYN,0,0,0,0.37,Normal
192.168.1.171,10.0.0.157,TCP,602,1569,17691.05,42,52,0,0,0,2537,0.49,9,RST,0,0,0,0.42,Normal
192.168.1.126,10.0.0.153,TCP,405,17074,7971.44,29,95,0,0,0,3866,0.95,13,URG,0,0,0,0.31,Normal
192.168.1.170,10.0.0.186,UDP,737,15687,9694.88,35,100,0,0,1,7298,0.37,19,URG,0,0,0,0.42,DDoS Attack
192.168.1.205,10.0.0.142,TCP,1424,12563,12718.81,3,132,0,0,0,513,0.09,0,ACK,0,0,0,0.14,Normal
192.168.1.57,10.0.0.78,ICMP,1082,5001,6222.58,14,139,0,0,0,1600,0.08,6,FIN,0,0,0,0.04,Normal
192.168.1.81,10.0.0.66,UDP,1162,15339,17343.05,47,184,0,0,0,3438,0.85,5,FIN,0,0,0,0.02,Normal
192.168.1.231,10.0.0.182,TCP,156,18344,19237.57,6,7,0,0,1,6099,0.57,4,ACK,0,0,0,0.01,DDoS Attack
192.168.1.216,10.0.0.205,ICMP,1083,4704,13009.64,31,55,0,0,0,4543,0.21,0,FIN,0,0,0,0.83,Normal
192.168.1.195,10.0.0.195,TCP,178,13840,12773.14,32,126,0,0,0,6909,0.85,6,RST,1,0,1,0.53,Normal
192.168.1.158,10.0.0.158,ICMP,176,4772,13474.28,12,76,0,0,0,1714,0.77,21,FIN,0,0,0,0.71,Normal
192.168.1.244,10.0.0.146,ICMP,1455,10130,3886.0,16,191,0,0,0,6358,0.38,3,SYN,0,0,0,0.59,Normal
192.168.1.141,10.0.0.54,UDP,1147,18461,14650.12,39,133,0,1,0,3983,0.52,1,FIN,0,0,1,0.72,Malware Attack
192.168.1.19,10.0.0.100,UDP,1369,12037,6946.08,37,131,0,0,0,3521,0.64,4,PSH,0,0,0,0.39,Normal
192.168.1.7,10.0.0.21,TCP,300,10110,19867.12,5,64,1,0,0,5160,0.23,1,RST,0,1,1,0.06,Unauthorized Access
192.168.1.137,10.0.0.53,UDP,701,8158,15045.83,49,140,0,0,0,2004,0.65,2,FIN,0,0,0,0.17,Normal
192.168.1.211,10.0.0.83,TCP,1132,9573,11679.49,3,161,0,0,0,9834,0.61,19,PSH,0,0,0,0.63,Normal
192.168.1.237,10.0.0.144,UDP,1284,10316,18245.59,14,168,0,0,0,7031,0.38,7,FIN,0,0,0,0.13,Normal
192.168.1.54,10.0.0.156,UDP,787,6518,19401.1,7,169,0,0,0,3909,0.6,22,RST,0,0,0,0.39,Normal
192.168.1.104,10.0.0.4,TCP,562,11162,16363.31,33,131,0,0,0,7997,0.29,23,ACK,0,0,0,0.24,Normal
192.168.1.86,10.0.0.243,UDP,512,18386,15134.38,29,154,0,0,0,7502,0.57,18,RST,0,0,0,0.26,Normal
192.168.1.82,10.0.0.55,UDP,258,15322,1222.53,22,38,0,0,0,6064,0.58,7,SYN,0,0,0,0.89,Normal
192.168.1.61,10.0.0.15,UDP,1282,3241,14123.26,8,34,0,0,1,69,0.98,2,URG,0,0,0,0.99,DDoS Attack
192.168.1.87,10.0.0.64,UDP,638,15161,6721.74,23,195,0,0,0,1767,0.11,8,FIN,0,0,0,0.21,Normal
192.168.1.2,10.0.0.193,TCP,645,12325,18598.96,43,78,0,0,0,1966,0.07,12,URG,0,0,0,0.31,Normal
192.168.1.178,10.0.0.112,ICMP,373,18907,12239.15,7,110,0,0,0,6456,0.29,22,RST,0,0,0,0.42,Normal
192.168.1.242,10.0.0.239,TCP,654,16069,7419.36,49,142,0,0,0,1337,0.31,7,PSH,0,0,0,0.28,Normal
192.168.1.203,10.0.0.144,TCP,611,18255,6786.17,5,81,0,0,0,9371,0.97,3,PSH,0,0,0,0.61,Normal
192.168.1.31,10.0.0.118,TCP,452,13758,11101.08,24,79,0,0,0,1485,1.0,19,FIN,0,0,0,0.62,Normal
192.168.1.33,10.0.0.20,UDP,863,2323,9835.04,12,140,0,0,0,3755,0.72,1,FIN,0,0,0,0.72,Normal
192.168.1.206,10.0.0.64,UDP,724,17163,7823.59,33,39,1,0,0,8506,0.14,0,PSH,1,1,0,0.01,Unauthorized Access
192.168.1.80,10.0.0.33,ICMP,848,7146,4176.99,24,108,1,0,0,6040,0.57,19,URG,0,0,1,0.35,Unauthorized Access
192.168.1.11,10.0.0.81,UDP,1288,3572,15931.48,17,94,0,0,0,9263,0.88,24,PSH,1,0,0,0.03,Normal
192.168.1.161,10.0.0.197,ICMP,597,9634,8673.88,8,62,0,0,0,5903,0.46,23,SYN,0,0,0,0.56,Normal
192.168.1.254,10.0.0.126,ICMP,360,10159,1986.93,32,177,0,0,0,7349,0.55,14,FIN,0,0,0,0.2,Normal
192.168.1.128,10.0.0.69,UDP,890,10506,1717.22,5,59,0,0,1,8060,0.59,17,URG,0,0,0,0.8,DDoS Attack
192.168.1.135,10.0.0.186,ICMP,790,1369,4769.95,13,51,0,0,0,3169,0.66,9,RST,0,0,0,0.45,Normal
192.168.1.128,10.0.0.167,TCP,394,17650,11049.07,5,199,0,0,0,9874,0.63,9,URG,0,0,0,0.21,Normal
192.168.1.31,10.0.0.205,TCP,697,7893,2968.09,17,35,0,0,0,1627,0.51,15,URG,0,0,0,0.06,Normal
192.168.1.253,10.0.0.236,TCP,918,8274,4308.19,42,179,0,0,0,4284,0.35,5,PSH,0,0,0,0.39,Normal
192.168.1.176,10.0.0.164,ICMP,1348,13334,10039.05,38,116,0,0,0,4884,0.38,10,ACK,0,0,0,0.37,Normal
192.168.1.126,10.0.0.94,ICMP,1142,5130,4363.03,25,31,0,0,0,8661,0.33,20,URG,0,1,0,0.53,Normal
192.168.1.238,10.0.0.249,TCP,1369,9384,17162.71,35,40,0,0,0,5559,0.78,16,SYN,0,0,0,0.23,Normal
192.168.1.47,10.0.0.68,UDP,835,5638,11804.27,35,165,0,0,0,661,0.47,0,URG,0,0,0,0.33,Normal
192.168.1.206,10.0.0.87,TCP,938,8684,1725.67,10,142,1,0,0,5966,0.11,12,FIN,0,0,0,0.47,Unauthorized Access
192.168.1.220,10.0.0.21,UDP,805,2252,2806.32,17,186,0,0,0,2333,0.28,6,ACK,0,0,0,0.28,Normal
192.168.1.181,10.0.0.63,UDP,701,8604,3911.53,14,124,0,0,0,2516,0.19,9,ACK,0,0,0,0.7,Normal
192.168.1.107,10.0.0.85,ICMP,505,6157,12601.59,29,28,0,0,0,7822,0.08,13,ACK,0,0,0,0.58,Normal
192.168.1.208,10.0.0.134,ICMP,1346,774,2121.95,40,12,0,0,0,2668,0.31,11,FIN,0,0,0,0.94,Normal
192.168.1.19,10.0.0.24,UDP,956,1845,875.36,24,105,0,0,0,5912,0.04,16,URG,0,0,0,0.24,Normal
192.168.1.81,10.0.0.111,UDP,209,10791,14571.92,15,70,0,0,0,3813,0.35,13,URG,0,0,0,0.55,Normal
192.168.1.123,10.0.0.181,UDP,454,9005,9567.75,11,68,0,1,0,8853,0.01,0,PSH,0,0,0,0.72,Malware Attack
192.168.1.218,10.0.0.95,ICMP,436,6078,16977.37,13,97,0,0,0,2203,0.62,21,FIN,0,0,0,0.48,Normal
192.168.1.134,10.0.0.83,TCP,1132,12419,15859.23,46,56,0,0,0,6148,0.35,24,URG,0,0,0,0.95,Normal
192.168.1.107,10.0.0.102,UDP,1484,19396,5477.42,12,5,0,0,0,5025,0.0,11,FIN,0,0,0,0.43,Normal
192.168.1.49,10.0.0.254,ICMP,325,19213,3853.26,38,137,0,0,0,9262,0.81,2,SYN,0,0,0,0.23,Normal
192.168.1.73,10.0.0.204,TCP,994,13562,10331.03,29,62,0,0,0,9016,0.09,12,URG,0,0,0,0.47,Normal
192.168.1.50,10.0.0.78,ICMP,809,3134,1611.28,35,103,0,0,0,5121,0.41,24,SYN,0,0,0,0.46,Normal
